Dataset,Config,Machine,TrainTime,F1
State_DS1,Omni_Periodic,entity_0079,0.7857003211975098,0.8846153793417161
State_DS1,Omni_Periodic,entity_0080,0.6657912731170654,0.96666666135
State_DS1,Omni_Periodic,entity_0081,0.6182665824890137,0.8571428518367347
State_DS1,Omni_Periodic,entity_0082,0.6742579936981201,0.9253731290799733
State_DS1,Omni_Periodic,entity_0083,0.6873421669006348,0.9047618993764173
State_DS1,Omni_Periodic,entity_0084,0.6344187259674072,0.7999999948444445
State_DS1,Omni_Periodic,entity_0085,0.6199138164520264,0.950819666831497
State_DS1,Omni_Periodic,entity_0086,0.5905399322509766,0.9090909038567493
State_DS1,Omni_Periodic,entity_0087,0.5869832038879395,0.9142857087673469
State_DS1,Omni_Periodic,entity_0088,0.6688504219055176,0.923076917853386
State_DS1,Omni_Periodic,entity_0089,0.7554452419281006,0.9333333280277778
State_DS1,Omni_Periodic,entity_0090,0.7800173759460449,0.923076917633136
State_DS1,Omni_Periodic,entity_0091,0.7613191604614258,0.8888888835871056
State_DS1,Omni_Periodic,entity_0092,0.635291337966919,0.8620689602259216
State_DS1,Omni_Periodic,entity_0093,0.6107909679412842,0.9152542319793164
State_DS1,Omni_Periodic,entity_0094,0.6342415809631348,0.857142851862245
State_DS1,Omni_Periodic,entity_0095,0.6235530376434326,0.9210526263677286
State_DS1,Omni_Periodic,entity_0096,0.6371569633483887,0.9285714232461736
State_DS1,Omni_Periodic,entity_0097,0.6736259460449219,0.96666666135
State_DS1,Omni_Periodic,entity_0098,0.7597131729125977,0.950819666831497
State_DS1,Omni_Periodic,entity_0099,0.7839720249176025,0.9374999947265626
State_DS1,Omni_Entropy,entity_0050,0.6085255146026611,0.8648648594010226
State_DS1,Omni_Entropy,entity_0051,0.6665551662445068,0.867924523018868
State_DS1,Omni_Entropy,entity_0052,0.752885103225708,0.9285714232461736
State_DS1,Omni_Entropy,entity_0053,0.9284076690673828,0.9999999946551723
State_DS1,Omni_Entropy,entity_0054,0.7436118125915527,0.9032258011654527
State_DS1,Omni_Entropy,entity_0055,0.6556897163391113,0.8928571375446429
State_DS1,Omni_Entropy,entity_0056,0.6174759864807129,0.9473684157217607
State_DS1,Omni_Entropy,entity_0057,0.6206843852996826,0.8787878735950414
State_DS1,Omni_Entropy,entity_0058,0.621300220489502,0.9655172360463734
State_DS1,Omni_Entropy,entity_0059,0.6254928112030029,0.8571428518431122
State_DS1,Omni_Entropy,entity_0060,0.6952254772186279,0.9122806964358264
State_DS1,Omni_Entropy,entity_0061,0.7525753974914551,0.8771929771868268
State_DS1,Omni_Entropy,entity_0062,0.7473194599151611,0.8999999947055556
State_DS1,Omni_Entropy,entity_0063,0.6331634521484375,0.9454545401256199
State_DS1,Omni_Entropy,entity_0064,0.6032488346099854,0.9473684155678671
State_DS1,Omni_Entropy,entity_0065,0.591055154800415,0.9285714232461736
State_DS1,Omni_Entropy,entity_0066,0.5898392200469971,0.9491525370525712
State_DS1,Omni_Entropy,entity_0067,0.5878627300262451,0.9677419301768991
State_DS1,Omni_Entropy,entity_0068,0.6604104042053223,0.9999999946551723
State_DS1,Omni_Entropy,entity_0069,0.7056243419647217,0.9152542319793164
State_DS1,Omni_Entropy,entity_0070,0.8048391342163086,0.7999999948444445
State_DS1,Omni_Entropy,entity_0071,0.715186357498169,0.950819666831497
State_DS1,Omni_Entropy,entity_0072,0.6648600101470947,0.8955223828469593
State_DS1,Omni_Entropy,entity_0073,0.6088447570800781,0.8813559269060615
State_DS1,Omni_Entropy,entity_0074,0.5999822616577148,0.9230769178224851
State_DS1,Omni_Entropy,entity_0075,0.6213870048522949,0.8780487751338489
State_DS1,Omni_Entropy,entity_0076,0.6473715305328369,0.9454545401256199
State_DS1,Omni_Entropy,entity_0077,0.7477278709411621,0.9824561350076947
State_DS1,Omni_Entropy,entity_0078,0.834216833114624,0.9117647006531142
State_DS1,Omni_Entropy,entity_0079,0.8190004825592041,0.8846153793417161
State_DS1,Omni_Entropy,entity_0080,0.6653108596801758,0.96666666135
State_DS1,Omni_Entropy,entity_0081,0.5938422679901123,0.8571428518367347
State_DS1,Omni_Entropy,entity_0082,0.5924341678619385,0.9253731290799733
State_DS1,Omni_Entropy,entity_0083,0.5848453044891357,0.9047618993764173
State_DS1,Omni_Entropy,entity_0084,0.5855035781860352,0.7999999948444445
State_DS1,Omni_Entropy,entity_0085,0.622586727142334,0.950819666831497
State_DS1,Omni_Entropy,entity_0086,0.7758233547210693,0.9090909038758644
State_DS1,Omni_Entropy,entity_0087,0.7985429763793945,0.9142857087673469
State_DS1,Omni_Entropy,entity_0088,0.7337815761566162,0.923076917853386
State_DS1,Omni_Entropy,entity_0089,0.662168025970459,0.9333333280277778
State_DS1,Omni_Entropy,entity_0090,0.6490757465362549,0.923076917633136
State_DS1,Omni_Entropy,entity_0091,0.6273961067199707,0.8888888835871056
State_DS1,Omni_Entropy,entity_0092,0.5964229106903076,0.8620689602259216
State_DS1,Omni_Entropy,entity_0093,0.6040709018707275,0.9152542319793164
State_DS1,Omni_Entropy,entity_0094,0.724329948425293,0.8727272674247935
State_DS1,Omni_Entropy,entity_0095,0.7744762897491455,0.9210526263677286
State_DS1,Omni_Entropy,entity_0096,0.7445995807647705,0.9285714232461736
State_DS1,Omni_Entropy,entity_0097,0.6327910423278809,0.96666666135
State_DS1,Omni_Entropy,entity_0098,0.6001670360565186,0.950819666831497
State_DS1,Omni_Entropy,entity_0099,0.5878057479858398,0.9374999947265626
