Dataset,Config,Machine,TrainTime,F1
SMAP,Omni_Entropy,E-2,0.10057997703552246,0.9971448914954217
SMAP,Omni_Entropy,E-3,0.0883035659790039,0.9992222690675122
SMAP,Omni_Entropy,E-4,0.08192276954650879,0.9991114220446136
SMAP,Omni_Entropy,E-5,0.08939027786254883,0.989180829591337
SMAP,Omni_Entropy,E-6,0.08532857894897461,0.999999994846154
SMAP,Omni_Entropy,E-7,0.08735108375549316,0.998217463770133
SMAP,Omni_Entropy,E-8,0.07819843292236328,0.9944044714031238
SMAP,Omni_Entropy,E-9,0.09728479385375977,0.9915014114028681
SMAP,Omni_Entropy,F-1,0.10065293312072754,0.3597122272527303
SMAP,Omni_Entropy,F-2,0.10058164596557617,0.9778365811718975
SMAP,Omni_Entropy,F-3,0.08113479614257812,0.9195402247060377
SMAP,Omni_Entropy,G-1,0.08938193321228027,0.5755395642185532
SMAP,Omni_Entropy,G-2,0.08001708984375,0.9195402247060377
SMAP,Omni_Entropy,G-3,0.09079694747924805,0.399999996768
SMAP,Omni_Entropy,G-4,0.0890352725982666,0.9999999946666667
SMAP,Omni_Entropy,G-6,0.0966176986694336,0.604229602997417
SMAP,Omni_Entropy,G-7,0.0901191234588623,0.8507223064805773
SMAP,Omni_Entropy,P-1,0.07599210739135742,0.9061174995757946
SMAP,Omni_Entropy,P-2,0.08930706977844238,0.9995919982558182
SMAP,Omni_Entropy,P-3,0.09657478332519531,0.9970126910344211
SMAP,Omni_Entropy,P-4,0.09059023857116699,0.8669950689629936
SMAP,Omni_Entropy,P-7,0.09746217727661133,0.9760425859465194
SMAP,Omni_Entropy,R-1,0.09927797317504883,0.022029464190717746
SMAP,Omni_Entropy,S-1,0.08744692802429199,0.9922308495842701
SMAP,Omni_Entropy,T-1,0.09217214584350586,0.9460376144968536
SMAP,Omni_Entropy,T-2,0.0963280200958252,0.9557996199711626
SMAP,Omni_Entropy,T-3,0.2127091884613037,0.981132070420587
MSL,TranAD_Scratch,M-5,0.13080453872680664,0.9331259669995574
MSL,TranAD_Scratch,M-6,0.07391667366027832,0.9999999949444445
MSL,TranAD_Scratch,M-7,0.08089232444763184,0.8230452625785366
MSL,TranAD_Scratch,P-10,0.18708157539367676,0.9774436039516083
MSL,TranAD_Scratch,P-11,0.17284488677978516,0.9131313081321499
MSL,TranAD_Scratch,P-14,0.12799859046936035,0.986301364809908
MSL,TranAD_Scratch,P-15,0.13608312606811523,0.9523809469387755
MSL,TranAD_Scratch,S-2,0.07926130294799805,0.999999994
MSL,TranAD_Scratch,T-12,0.07023453712463379,0.995850617324082
MSL,TranAD_Scratch,T-13,0.07059597969055176,0.866551121575471
MSL,TranAD_Scratch,T-4,0.13245415687561035,0.7640449390127511
MSL,TranAD_Scratch,T-5,0.13657808303833008,0.9999999946
MSL,TranAD_Scratch,T-8,0.07705831527709961,0.6417112249020563
MSL,TranAD_Scratch,T-9,0.07557487487792969,0.9243697428500812
MSL,Omni_Periodic,M-5,0.15739774703979492,0.8695652124511658
