Dataset,Config,Machine,TrainTime,F1
SMD,Omni_Entropy,machine-2-7,1.3690834045410156,0.9985007445952585
SMD,Omni_Entropy,machine-2-8,1.3742880821228027,0.9999999949378882
SMD,Omni_Entropy,machine-2-9,1.3710606098175049,0.9846768770666681
SMD,Omni_Entropy,machine-3-1,1.0093629360198975,0.8278145646298409
SMD,Omni_Entropy,machine-3-10,1.3754522800445557,0.999392092252289
SMD,Omni_Entropy,machine-3-11,1.37410569190979,0.9999999949479166
SMD,Omni_Entropy,machine-3-2,1.3744537830352783,0.0
SMD,Omni_Entropy,machine-3-3,1.3787012100219727,0.9961612233878081
SMD,Omni_Entropy,machine-3-4,1.0112085342407227,0.9832026825603893
SMD,Omni_Entropy,machine-3-5,1.3811354637145996,0.9931506798637174
SMD,Omni_Entropy,machine-3-6,1.371004343032837,0.9798933064424821
SMD,Omni_Entropy,machine-3-7,1.3750336170196533,0.8538812735224715
SMD,Omni_Entropy,machine-3-8,1.3715720176696777,0.9901853821216356
SMD,Omni_Entropy,machine-3-9,1.0069515705108643,0.8634146291975014
MSL,TranAD_Scratch,M-5,1.866915225982666,0.9803921518326285
MSL,TranAD_Scratch,M-6,1.4381110668182373,0.9999999949444445
MSL,TranAD_Scratch,M-7,1.4550907611846924,0.9523809473015875
MSL,TranAD_Scratch,P-10,3.8853838443756104,0.9999999949230769
MSL,TranAD_Scratch,P-11,3.6030850410461426,0.9847494502959452
MSL,TranAD_Scratch,P-14,2.63138484954834,0.9999999949444445
MSL,TranAD_Scratch,P-15,3.3248403072357178,0.13513513386596057
MSL,TranAD_Scratch,S-2,0.8526163101196289,0.999999994
MSL,TranAD_Scratch,T-12,1.024014949798584,0.9917355321084627
MSL,TranAD_Scratch,T-13,1.0259113311767578,0.8305647791691043
MSL,TranAD_Scratch,T-4,2.068355083465576,0.9379310293726517
MSL,TranAD_Scratch,T-5,2.068349838256836,0.9999999946
MSL,TranAD_Scratch,T-8,0.7073855400085449,0.7142857093820862
MSL,TranAD_Scratch,T-9,0.3994896411895752,0.8906882540969364
MSL,Omni_Periodic,M-5,2.000126361846924,0.9693053261527139
MSL,Omni_Periodic,M-6,1.1085150241851807,0.9999999949444445
MSL,Omni_Periodic,M-7,1.1256542205810547,0.9569377939607612
MSL,Omni_Periodic,P-10,2.0053186416625977,0.9999999949230769
MSL,Omni_Periodic,P-11,1.9976398944854736,0.9847494502959452
MSL,Omni_Periodic,P-14,2.0075485706329346,0.9999999949444445
MSL,Omni_Periodic,P-15,1.9958910942077637,0.9523809469387755
MSL,Omni_Periodic,S-2,0.8829264640808105,0.999999994
MSL,Omni_Periodic,T-12,1.1197516918182373,0.9795918316568099
MSL,Omni_Periodic,T-13,1.1207671165466309,0.9765624949645997
MSL,Omni_Periodic,T-4,2.005518674850464,0.679999995444
MSL,Omni_Periodic,T-5,1.9943873882293701,0.9999999946
MSL,Omni_Periodic,T-8,0.5362377166748047,0.705882348013841
MSL,Omni_Periodic,T-9,0.3240504264831543,0.9691629905140795
MSL,Omni_Entropy,M-5,1.993729591369629,0.9803921518326285
MSL,Omni_Entropy,M-6,1.5321588516235352,0.9999999949444445
MSL,Omni_Entropy,M-7,1.5431747436523438,0.9569377939607612
MSL,Omni_Entropy,P-10,1.9946186542510986,0.9999999949230769
MSL,Omni_Entropy,P-11,1.9985952377319336,0.9847494502959452
MSL,Omni_Entropy,P-14,1.994572401046753,0.9999999949444445
MSL,Omni_Entropy,P-15,1.9998416900634766,0.9523809469387755
MSL,Omni_Entropy,S-2,0.883336067199707,0.999999994
MSL,Omni_Entropy,T-12,1.123539686203003,0.9999999949166667
MSL,Omni_Entropy,T-13,1.1303701400756836,0.8960573426921545
MSL,Omni_Entropy,T-4,2.0137622356414795,0.9006622465856762
MSL,Omni_Entropy,T-5,2.002591133117676,0.9999999946
MSL,Omni_Entropy,T-8,0.7341723442077637,0.710059166681839
MSL,Omni_Entropy,T-9,0.42719101905822754,0.9777777726933335
SMAP,TranAD_Scratch,E-2,1.2057833671569824,0.9999999949928418
SMAP,TranAD_Scratch,E-3,1.2014555931091309,0.9999999949968867
SMAP,TranAD_Scratch,E-4,1.2055275440216064,0.9999999949964427
SMAP,TranAD_Scratch,E-5,1.2189304828643799,0.9999999949687499
SMAP,TranAD_Scratch,E-6,1.2066266536712646,0.999999994846154
SMAP,TranAD_Scratch,E-7,1.1544528007507324,0.9999999949642857
SMAP,TranAD_Scratch,E-8,1.196972131729126,0.9999999949839229
SMAP,TranAD_Scratch,E-9,1.1982438564300537,0.9999999949714284
SMAP,TranAD_Scratch,F-1,1.202714443206787,0.4366812192749948
SMAP,TranAD_Scratch,F-2,1.1949353218078613,0.995118661887865
SMAP,TranAD_Scratch,F-3,1.2033586502075195,0.99999999475
SMAP,TranAD_Scratch,G-1,1.2001080513000488,0.486815412118544
SMAP,TranAD_Scratch,G-2,1.0293030738830566,0.99999999475
SMAP,TranAD_Scratch,G-3,1.1248126029968262,0.2463054165473562
SMAP,TranAD_Scratch,G-4,1.0472807884216309,0.9999999946666667
SMAP,TranAD_Scratch,G-6,1.197772741317749,0.5540166164624274
SMAP,TranAD_Scratch,G-7,1.0082356929779053,0.7782672492611497
SMAP,TranAD_Scratch,P-1,1.1957271099090576,0.9745928288667508
SMAP,TranAD_Scratch,P-2,1.1905176639556885,0.9999999949918368
SMAP,TranAD_Scratch,P-3,1.202052354812622,0.9999999949925094
SMAP,TranAD_Scratch,P-4,1.116377592086792,0.9999999949772727
SMAP,TranAD_Scratch,P-7,1.1851601600646973,0.9482758570768927
SMAP,TranAD_Scratch,R-1,1.1886274814605713,0.999999994875
SMAP,TranAD_Scratch,S-1,1.1788239479064941,0.99443825971663
SMAP,TranAD_Scratch,T-1,1.2135000228881836,0.9263284974370027
SMAP,TranAD_Scratch,T-2,1.1912946701049805,0.9799505580287612
SMAP,TranAD_Scratch,T-3,1.194389820098877,0.9999999949450549
SMAP,Omni_Periodic,E-2,0.9460577964782715,0.9999999949928418
SMAP,Omni_Periodic,E-3,0.9499363899230957,0.9999999949968867
SMAP,Omni_Periodic,E-4,0.9594781398773193,0.9999999949964427
SMAP,Omni_Periodic,E-5,1.0833089351654053,0.9999999949687499
SMAP,Omni_Periodic,E-6,1.3122081756591797,0.999999994846154
SMAP,Omni_Periodic,E-7,1.0797734260559082,0.9999999949642857
SMAP,Omni_Periodic,E-8,0.9721448421478271,0.9999999949839229
SMAP,Omni_Periodic,E-9,0.9812655448913574,0.9999999949714284
SMAP,Omni_Periodic,F-1,0.9872260093688965,0.43572984406757137
SMAP,Omni_Periodic,F-2,0.7232494354248047,0.9956214163507338
SMAP,Omni_Periodic,F-3,0.9657070636749268,0.99999999475
SMAP,Omni_Periodic,G-1,0.9550764560699463,0.7973421878434013
SMAP,Omni_Periodic,G-2,0.9629983901977539,0.99999999475
SMAP,Omni_Periodic,G-3,0.954312801361084,0.30581039494430884
SMAP,Omni_Periodic,G-4,0.7071371078491211,0.9999999946666667
SMAP,Omni_Periodic,G-6,1.1202442646026611,0.49751243404866213
SMAP,Omni_Periodic,G-7,0.7176518440246582,0.746478868539774
SMAP,Omni_Periodic,P-1,0.9623823165893555,0.9664082637270063
SMAP,Omni_Periodic,P-2,0.9722399711608887,0.9999999949918368
SMAP,Omni_Periodic,P-3,0.9849059581756592,0.9999999949925094
SMAP,Omni_Periodic,P-4,0.9574897289276123,0.9999999949772727
SMAP,Omni_Periodic,P-7,0.696143388748169,0.9480034422933343
SMAP,Omni_Periodic,R-1,0.9528203010559082,0.999999994875
SMAP,Omni_Periodic,S-1,0.94875168800354,0.9977678521206106
SMAP,Omni_Periodic,T-1,0.6997208595275879,0.9483771202006609
SMAP,Omni_Periodic,T-2,0.6997058391571045,0.9807586536000878
SMAP,Omni_Periodic,T-3,0.7048358917236328,0.9999999949450549
SMAP,Omni_Entropy,E-2,0.9586184024810791,0.9999999949928418
SMAP,Omni_Entropy,E-3,0.9375395774841309,0.9999999949968867
SMAP,Omni_Entropy,E-4,0.9334995746612549,0.9999999949964427
SMAP,Omni_Entropy,E-5,0.9328043460845947,0.9999999949687499
SMAP,Omni_Entropy,E-6,1.0980181694030762,0.999999994846154
SMAP,Omni_Entropy,E-7,0.9982435703277588,0.9999999949642857
SMAP,Omni_Entropy,E-8,0.9861245155334473,0.9999999949839229
SMAP,Omni_Entropy,E-9,1.306330919265747,0.9999999949714284
SMAP,Omni_Entropy,F-1,1.3640990257263184,0.43572984406757137
SMAP,Omni_Entropy,F-2,0.8735487461090088,0.995118661887865
SMAP,Omni_Entropy,F-3,1.1841440200805664,0.99999999475
SMAP,Omni_Entropy,G-1,1.5607712268829346,0.8275862019881094
SMAP,Omni_Entropy,G-2,1.4668149948120117,0.99999999475
SMAP,Omni_Entropy,G-3,1.4537277221679688,0.3322259108287989
SMAP,Omni_Entropy,G-4,1.1963260173797607,0.9999999946666667
SMAP,Omni_Entropy,G-6,1.106330156326294,0.49382715675049543
SMAP,Omni_Entropy,G-7,1.1806633472442627,0.746478868539774
SMAP,Omni_Entropy,P-1,1.2130587100982666,0.9720597740685939
SMAP,Omni_Entropy,P-2,1.178403377532959,0.9999999949918368
SMAP,Omni_Entropy,P-3,1.1670396327972412,0.9999999949925094
SMAP,Omni_Entropy,P-4,1.1756553649902344,0.9999999949772727
SMAP,Omni_Entropy,P-7,1.2358968257904053,0.9488211565947594
SMAP,Omni_Entropy,R-1,0.9083287715911865,0.999999994875
SMAP,Omni_Entropy,S-1,1.2667090892791748,0.9977678521206106
SMAP,Omni_Entropy,T-1,1.1661169528961182,0.9748967220385822
SMAP,Omni_Entropy,T-2,1.171302080154419,0.9807586536000878
SMAP,Omni_Entropy,T-3,1.1905441284179688,0.9999999949450549
