Dataset,Config,Machine,TrainTime,F1
State_DS1,OmniTransfer_Periodic,entity_0010,0.9959461688995361,0.96666666135
State_DS1,OmniTransfer_Periodic,entity_0011,1.0046045780181885,0.9333333280277778
State_DS1,OmniTransfer_Periodic,entity_0012,1.0110838413238525,0.9122806964358264
State_DS1,OmniTransfer_Periodic,entity_0013,1.0033154487609863,0.9090909037752066
State_DS1,OmniTransfer_Periodic,entity_0014,0.9986536502838135,0.96666666135
State_DS1,OmniTransfer_Periodic,entity_0015,0.9928386211395264,0.9122806964358264
State_DS1,OmniTransfer_Periodic,entity_0016,0.9997861385345459,0.950819666831497
State_DS1,OmniTransfer_Periodic,entity_0017,1.0076305866241455,0.8727272674247935
State_DS1,OmniTransfer_Periodic,entity_0018,1.011565923690796,0.8780487751338489
State_DS1,OmniTransfer_Periodic,entity_0019,1.000220775604248,0.9090909037752066
State_DS1,OmniTransfer_Entropy,entity_0010,1.0127301216125488,0.96666666135
State_DS1,OmniTransfer_Entropy,entity_0011,1.012300968170166,0.8999999947055556
State_DS1,OmniTransfer_Entropy,entity_0012,1.0109596252441406,0.9473684157217607
State_DS1,OmniTransfer_Entropy,entity_0013,1.0332963466644287,0.9090909037752066
State_DS1,OmniTransfer_Entropy,entity_0014,1.0239813327789307,0.96666666135
State_DS1,OmniTransfer_Entropy,entity_0015,1.004014015197754,0.9122806964358264
State_DS1,OmniTransfer_Entropy,entity_0016,1.0033328533172607,0.950819666831497
State_DS1,OmniTransfer_Entropy,entity_0017,1.0012259483337402,0.9090909037752066
State_DS1,OmniTransfer_Entropy,entity_0018,1.0206642150878906,0.8846153793417161
State_DS1,OmniTransfer_Entropy,entity_0019,1.0255131721496582,0.9090909037752066
